x_coords,y_coords,pa,t,missing,ID,video_index,step
941.5,253.8000030517578,1468,441633447,0,2160rz,68,43
992.5999755859375,649.4000244140625,1474,441633947,0,2160rz,68,44
1184.5,203,1307,441634447,0,2160rz,68,45
1765.800048828125,448.8999938964844,1274,441634947,0,2160rz,68,46
1602.9000244140625,700.7999877929688,1335,441635447,0,2160rz,68,47
1411.5999755859375,389.5,1395,441635947,0,2160rz,68,48
1118,237.60000610351562,1385,441636447,0,2160rz,68,49
1151.699951171875,680.4000244140625,1369,441636947,0,2160rz,68,50
1776,716.2000122070312,1113,441637447,0,2160rz,68,51
1214.800048828125,703.0999755859375,1162,441637947,0,2160rz,68,52
1296.5999755859375,280.3999938964844,1214,441638447,0,2160rz,68,53
1788,449.5,1216,441638947,0,2160rz,68,54
2198.199951171875,392.20001220703125,1211,441639447,0,2160rz,68,55
2094.300048828125,350.3999938964844,1158,441639947,0,2160rz,68,56
1648,612.7000122070312,1306,441640447,0,2160rz,68,57
1089.4000244140625,348.1000061035156,1341,441640947,0,2160rz,68,58
1661.199951171875,643.7999877929688,1293,441641447,0,2160rz,68,59
1805,231,1190,441641947,0,2160rz,68,60
1275.0999755859375,691.4000244140625,1096,440340987,0,2160rz,199,1
1845.300048828125,491.5,959,440341487,0,2160rz,199,2
1870.699951171875,455.29998779296875,1006,440341987,0,2160rz,199,3
1791.5,552.0999755859375,1146,440342487,0,2160rz,199,4
1714.4000244140625,677.9000244140625,1249,440343023,0,2160rz,199,5
1726.699951171875,695.2999877929688,1259,440343487,0,2160rz,199,6
1813,447.5,961,440343987,0,2160rz,199,7
1833.300048828125,445,1072,440344487,0,2160rz,199,8
1644.300048828125,780.2000122070312,1214,440344987,0,2160rz,199,9
1850,416.79998779296875,1222,440345487,0,2160rz,199,10
1897,442.8999938964844,1127,440345987,0,2160rz,199,11
1908.300048828125,471.1000061035156,1245,440346487,0,2160rz,199,12
1399.4000244140625,694.4000244140625,1345,440346987,0,2160rz,199,13
1766.300048828125,494.29998779296875,1332,440347487,0,2160rz,199,14
1717.9000244140625,452.20001220703125,1433,440348115,0,2160rz,199,15
1630.9000244140625,602.9000244140625,1358,440348487,0,2160rz,199,16
1480.5,666.4000244140625,1360,440348987,0,2160rz,199,17
1235.5999755859375,792.2000122070312,1420,440349487,0,2160rz,199,18
485.79998779296875,937.9000244140625,1522,440349987,0,2160rz,199,19
1310.9000244140625,600.2000122070312,1330,440350487,0,2160rz,199,20
1464.5,1092,1287,440350987,0,2160rz,199,21
570.5,753.0999755859375,1434,440351487,0,2160rz,199,22
1781.5,934.7000122070312,1158,440351987,0,2160rz,199,23
1215.4000244140625,551.7000122070312,1277,440352487,0,2160rz,199,24
1244.4000244140625,573.9000244140625,1268,440352987,0,2160rz,199,25
2121.699951171875,893.7999877929688,1249,440353487,0,2160rz,199,26
1150,786.5,1320,440353987,0,2160rz,199,27
752.9000244140625,681.9000244140625,1423,440354487,0,2160rz,199,28
1515.699951171875,713.2000122070312,1361,440354987,0,2160rz,199,29
945.5999755859375,667.2999877929688,1470,440355487,0,2160rz,199,30
515.5999755859375,702,1439,440355987,0,2160rz,199,31
665.4000244140625,673.0999755859375,1425,440356635,0,2160rz,199,32
543.0999755859375,704.2999877929688,1437,440356987,0,2160rz,199,33
955.2000122070312,679.5,1387,440357487,0,2160rz,199,34
1134.4000244140625,688.5,1356,440357987,0,2160rz,199,35
1160.800048828125,694.9000244140625,1347,440358487,0,2160rz,199,36
1197.9000244140625,679,1357,440358987,0,2160rz,199,37
1201.5,588.5,1296,440359487,0,2160rz,199,38
1226.800048828125,565,1310,440359987,0,2160rz,199,39
1166.0999755859375,510.20001220703125,1386,440360487,0,2160rz,199,40
1076.199951171875,530.9000244140625,1434,440360987,0,2160rz,199,41
1096.0999755859375,507.3999938964844,1425,440361487,0,2160rz,199,42
1326,1201.4000244140625,812,440361987,0,2160rz,199,43
1165.0999755859375,505.79998779296875,1336,440362487,0,2160rz,199,44
1900.800048828125,634.5,1267,440362987,0,2160rz,199,45
1761.9000244140625,634.9000244140625,1273,440363487,0,2160rz,199,46
1654.9000244140625,657.4000244140625,1195,440363987,0,2160rz,199,47
1566.5999755859375,634.9000244140625,1202,440364487,0,2160rz,199,48
1469.4000244140625,624.7000122070312,1231,440364987,0,2160rz,199,49
1574.699951171875,536.5,1215,440365487,0,2160rz,199,50
1577.800048828125,565.5999755859375,1220,440365987,0,2160rz,199,51
1554.9000244140625,580.0999755859375,1242,440366487,0,2160rz,199,52
1540.0999755859375,586.2000122070312,1297,440366987,0,2160rz,199,53
1552.699951171875,580.7000122070312,1339,440367487,0,2160rz,199,54
1559.5,579.9000244140625,1324,440367987,0,2160rz,199,55
1018.5,538.7000122070312,1426,440368487,0,2160rz,199,56
1186.5999755859375,808.9000244140625,1415,440369083,0,2160rz,199,57
910.5,615.5999755859375,1438,440369487,0,2160rz,199,58
788.4000244140625,575,1498,440369987,0,2160rz,199,59
456.79998779296875,773,1631,440370487,0,2160rz,199,60
157.39999389648438,47.70000076293945,1359,1649276418,0,2168hd,11,1
1480.4000244140625,1398.5,353,1649277134,0,2168hd,11,2
1007.9000244140625,570.2000122070312,1778,1649277418,0,2168hd,11,3
1204.5,850.7999877929688,1916,1649277918,0,2168hd,11,4
1001,1431.5,985,1649278520,0,2168hd,11,5
1023.7999877929688,666.9000244140625,2056,1649278918,0,2168hd,11,6
1076.0999755859375,585.7999877929688,2269,1649279418,0,2168hd,11,7
1130.699951171875,347.5,2099,1649279918,0,2168hd,11,8
1090.0999755859375,390.70001220703125,2084,1649280418,0,2168hd,11,9
1465.199951171875,236.1999969482422,1848,1649280918,0,2168hd,11,10
1727.0999755859375,750.4000244140625,1024,1649281418,0,2168hd,11,11
1756.4000244140625,1004.9000244140625,619,1649281918,0,2168hd,11,12
1201,935.7000122070312,1608,1649282418,0,2168hd,11,13
1218,620.7000122070312,1753,1649282918,0,2168hd,11,14
1138.800048828125,418.3999938964844,1888,1649283418,0,2168hd,11,15
1260.4000244140625,1236.300048828125,1976,1649283918,0,2168hd,11,16
1199.4000244140625,852.2000122070312,2027,1649284418,0,2168hd,11,17
883.2000122070312,1008.0999755859375,1820,1649284918,0,2168hd,11,18
917.9000244140625,759.7000122070312,1968,1649285418,0,2168hd,11,19
1004.5,672.7000122070312,1980,1649285918,0,2168hd,11,20
1739.0999755859375,307.8999938964844,1732,1649286418,0,2168hd,11,21
1530.199951171875,419.6000061035156,1700,1649286918,0,2168hd,11,22
1847.5999755859375,522.9000244140625,1734,1649287418,0,2168hd,11,23
1738.5999755859375,471.3999938964844,1935,1649287918,0,2168hd,11,24
1885.800048828125,728.4000244140625,2137,1649288418,0,2168hd,11,25
1421.5,582.9000244140625,2349,1649288918,0,2168hd,11,26
1320,421.6000061035156,2393,1649289418,0,2168hd,11,27
1586.9000244140625,971,2490,1649289918,0,2168hd,11,28
1295,382.1000061035156,2431,1649290418,0,2168hd,11,29
1485.699951171875,196.8000030517578,2266,1649290918,0,2168hd,11,30
1465.4000244140625,209.8000030517578,2163,1649291418,0,2168hd,11,31
1390.199951171875,498.8999938964844,2258,1649291918,0,2168hd,11,32
1366.0999755859375,254.5,1974,1649292418,0,2168hd,11,33
1302.199951171875,387.79998779296875,1873,1649292918,0,2168hd,11,34
1695.199951171875,985.0999755859375,1892,1649293418,0,2168hd,11,35
1331.4000244140625,376.5,1965,1649293918,0,2168hd,11,36
1477.4000244140625,424,1724,1649294418,0,2168hd,11,37
1072.0999755859375,273.20001220703125,1566,1649294918,0,2168hd,11,38
1154.9000244140625,517.5999755859375,1923,1649295418,0,2168hd,11,39
1547.5999755859375,712.0999755859375,1951,1649295918,0,2168hd,11,40
1662.4000244140625,744,1945,1649296420,0,2168hd,11,41
1803.300048828125,710.7999877929688,1802,1649296918,0,2168hd,11,42
1791.699951171875,734,1745,1649297418,0,2168hd,11,43
1785.4000244140625,460.29998779296875,1713,1649297918,0,2168hd,11,44
1789.300048828125,404.70001220703125,1630,1649298418,0,2168hd,11,45
1653.0999755859375,339.8999938964844,1396,1649299592,0,2168hd,11,46
1653.0999755859375,339.8999938964844,1396,1649299592,0,2168hd,11,47
1779.9000244140625,320.29998779296875,1267,1649299918,0,2168hd,11,48
1952.5999755859375,298.70001220703125,1175,1649300418,0,2168hd,11,49
1231.0999755859375,715,1719,1648719986,0,2168hd,71,1
740.7999877929688,498.79998779296875,1738,1648720486,0,2168hd,71,2
1231.800048828125,1429.4000244140625,259,1648720988,0,2168hd,71,3
856.7999877929688,410.3999938964844,2105,1648721486,0,2168hd,71,4
880.7000122070312,405.6000061035156,2189,1648721986,0,2168hd,71,5
971.5999755859375,243.10000610351562,2249,1648722486,0,2168hd,71,6
1461.9000244140625,974.4000244140625,1835,1648722986,0,2168hd,71,7
1718.9000244140625,1013,2042,1648723486,0,2168hd,71,8
1058.699951171875,1417.5,1703,1648724012,0,2168hd,71,9
1626.800048828125,1404.699951171875,1343,1648724486,0,2168hd,71,10
1697.800048828125,1143.199951171875,1717,1648724986,0,2168hd,71,11
1606.4000244140625,964.2000122070312,1966,1648725486,0,2168hd,71,12
1789.5,865.2000122070312,2015,1648725986,0,2168hd,71,13
1918.4000244140625,559.5,1844,1648726486,0,2168hd,71,14
1935.699951171875,553,1829,1648726986,0,2168hd,71,15
1641.9000244140625,752.9000244140625,1916,1648727488,0,2168hd,71,16
1279.300048828125,844,1972,1648727986,0,2168hd,71,17
1767.300048828125,732.7000122070312,1902,1648728486,0,2168hd,71,18
1520.5,772,2027,1648728986,0,2168hd,71,19
1787.800048828125,905.5,2175,1648729486,0,2168hd,71,20
1517.0999755859375,730.4000244140625,2467,1648729986,0,2168hd,71,21
1499.0999755859375,695.2000122070312,2311,1648730486,0,2168hd,71,22
895.0999755859375,1078.800048828125,2129,1648730986,0,2168hd,71,23
1891.9000244140625,1340.300048828125,1266,1648731486,0,2168hd,71,24
1642,963,2086,1648731986,0,2168hd,71,25
1347.699951171875,1426.199951171875,1277,1648732502,0,2168hd,71,26
1684,1431,1269,1648733110,0,2168hd,71,27
834.9000244140625,1436.800048828125,1103,1648733570,0,2168hd,71,28
2044.9000244140625,1419.800048828125,721,1648734082,0,2168hd,71,29
1383.699951171875,1430.699951171875,936,1648734562,0,2168hd,71,30
1509.5999755859375,1428,778,1648735066,0,2168hd,71,31
1366.0999755859375,700.5999755859375,2284,1648735486,0,2168hd,71,32
1799.4000244140625,794.0999755859375,2122,1648735986,0,2168hd,71,33
1710.5999755859375,769,2094,1648736486,0,2168hd,71,34
1866.300048828125,874.5,2045,1648736986,0,2168hd,71,35
1671.0999755859375,830.7000122070312,2231,1648737486,0,2168hd,71,36
1448.5999755859375,805.9000244140625,2323,1648737986,0,2168hd,71,37
2008.9000244140625,1102.300048828125,2109,1648738486,0,2168hd,71,38
1824,936.2000122070312,2096,1648738986,0,2168hd,71,39
1357,871.5999755859375,1608,1648739486,0,2168hd,71,40
1612,378.70001220703125,1844,1648739986,0,2168hd,71,41
1371.800048828125,448.6000061035156,1868,1648740486,0,2168hd,71,42
1475.9000244140625,470.79998779296875,1936,1648740986,0,2168hd,71,43
1368.5999755859375,465.5,2080,1648741486,0,2168hd,71,44
1440.300048828125,550.0999755859375,2035,1648741986,0,2168hd,71,45
693.7999877929688,115.69999694824219,1857,1648742486,0,2168hd,71,46
1401,534.2999877929688,1757,1648742986,0,2168hd,71,47
1469.0999755859375,1236.199951171875,1905,1648743486,0,2168hd,71,48
1542.4000244140625,1219.699951171875,1994,1648743986,0,2168hd,71,49
1341.4000244140625,1280.300048828125,2010,1648744486,0,2168hd,71,50
1539.300048828125,1116.800048828125,2202,1648744986,0,2168hd,71,51
1367.5999755859375,1198,2146,1648745486,0,2168hd,71,52
1412.5999755859375,1074.800048828125,2322,1648745986,0,2168hd,71,53
1335.9000244140625,1254.9000244140625,2181,1648746486,0,2168hd,71,54
1476.800048828125,1423.699951171875,1650,1648746994,0,2168hd,71,55
1177.199951171875,1140.699951171875,2255,1648747486,0,2168hd,71,56
447.79998779296875,829.9000244140625,2145,1648747986,0,2168hd,71,57
382.6000061035156,737.2000122070312,2191,1648748486,0,2168hd,71,58
505.5,952.9000244140625,2318,1648748986,0,2168hd,71,59
542.5,799.5999755859375,2388,1648749486,0,2168hd,71,60
1246.199951171875,738.4000244140625,1620,1651467594,0,2168hd,95,1
868,640.7000122070312,1593,1651468094,0,2168hd,95,2
1781.800048828125,466.6000061035156,1541,1651468594,0,2168hd,95,3
1019.2999877929688,640.0999755859375,1779,1651469094,0,2168hd,95,4
842.4000244140625,605.2999877929688,1863,1651469594,0,2168hd,95,5
384.5,409.8999938964844,1838,1651470094,0,2168hd,95,6
1546.800048828125,437.6000061035156,1637,1651470594,0,2168hd,95,7
1756.699951171875,456.70001220703125,1496,1651471094,0,2168hd,95,8
1745.5999755859375,466.3999938964844,1510,1651471594,0,2168hd,95,9
1900,642.2000122070312,1528,1651472094,0,2168hd,95,10
1759,419.1000061035156,1680,1651472594,0,2168hd,95,11
1749.800048828125,441.3999938964844,1735,1651473094,0,2168hd,95,12
1766.0999755859375,453.29998779296875,1830,1651473594,0,2168hd,95,13
1773.0999755859375,454.3999938964844,1829,1651474094,0,2168hd,95,14
1751.0999755859375,452.8999938964844,1748,1651474594,0,2168hd,95,15
1752.5999755859375,454.6000061035156,1769,1651475094,0,2168hd,95,16
854.7000122070312,577.2000122070312,1932,1651475594,0,2168hd,95,17
1776,497.70001220703125,1761,1651476094,0,2168hd,95,18
1735.800048828125,473.8999938964844,1718,1651476594,0,2168hd,95,19
1955.800048828125,1226.5999755859375,471,1651477170,0,2168hd,95,20
1789.9000244140625,436.3999938964844,1457,1651477594,0,2168hd,95,21
1809,472.1000061035156,1467,1651478094,0,2168hd,95,22
838.7999877929688,494.8999938964844,1687,1651478594,0,2168hd,95,23
685.0999755859375,643.5,1744,1651479094,0,2168hd,95,24
1885.300048828125,467.1000061035156,1609,1651479594,0,2168hd,95,25
1819.800048828125,437.20001220703125,1477,1651480094,0,2168hd,95,26
1593.300048828125,483,1516,1651480594,0,2168hd,95,27
1599,454.29998779296875,1600,1651481094,0,2168hd,95,28
1602.199951171875,534.5,1739,1651481594,0,2168hd,95,29
1668.800048828125,445.6000061035156,1617,1651482094,0,2168hd,95,30
1912.9000244140625,736,1769,1651482594,0,2168hd,95,31
1786.5999755859375,448.70001220703125,1910,1651483094,0,2168hd,95,32
1807.199951171875,483.8999938964844,1823,1651483594,0,2168hd,95,33
1366.0999755859375,536.2000122070312,1896,1651484094,0,2168hd,95,34
1807.0999755859375,1427.300048828125,235,1651484612,0,2168hd,95,35
1347.0999755859375,515.7000122070312,1788,1651485094,0,2168hd,95,36
1386.9000244140625,924.7000122070312,1765,1651485594,0,2168hd,95,37
1337.0999755859375,896.4000244140625,1878,1651486094,0,2168hd,95,38
1630.699951171875,507.20001220703125,1814,1651486594,0,2168hd,95,39
1611.699951171875,526.0999755859375,1874,1651487094,0,2168hd,95,40
809.2999877929688,596.4000244140625,1962,1651487594,0,2168hd,95,41
945.4000244140625,620,1995,1651488094,0,2168hd,95,42
1186.300048828125,268.8999938964844,1886,1651488594,0,2168hd,95,43
1573,513.7000122070312,1816,1651489094,0,2168hd,95,44
1615.0999755859375,536.0999755859375,1728,1651489594,0,2168hd,95,45
792.5999755859375,561.4000244140625,2141,1651490094,0,2168hd,95,46
920,638.4000244140625,2185,1651490594,0,2168hd,95,47
794.7999877929688,514.2000122070312,2230,1651491094,0,2168hd,95,48
721,490.5,2177,1651491594,0,2168hd,95,49
2474.199951171875,349.20001220703125,1576,1651492094,0,2168hd,95,50
1013.5999755859375,430.6000061035156,1741,1651492594,0,2168hd,95,51
1614.0999755859375,347.29998779296875,1734,1651493094,0,2168hd,95,52
1591.5,319.29998779296875,1791,1651493594,0,2168hd,95,53
2156.399902,362.1000061035156,1607,1651494094,0,2168hd,95,54
2528.300048828125,1222,391,1651494604,0,2168hd,95,55
2204,416.29998779296875,1518,1651495094,0,2168hd,95,56
850.0999755859375,426.79998779296875,1775,1651495594,0,2168hd,95,57
1069.300048828125,341.79998779296875,1798,1651496094,0,2168hd,95,58
990.0999755859375,203.6999969482422,1894,1651496594,0,2168hd,95,59
1801,347.20001220703125,1843,1651497094,0,2168hd,95,60
1231.699951171875,662.2999877929688,1663,1647609552,0,2168hd,127,1
1263.699951171875,569.4000244140625,1635,1647610052,0,2168hd,127,2
1404.0999755859375,440.6000061035156,1618,1647610552,0,2168hd,127,3
1549.9000244140625,419,1616,1647611052,0,2168hd,127,4
1749.199951171875,428.79998779296875,1566,1647611552,0,2168hd,127,5
1220,632.5999755859375,1672,1647612052,0,2168hd,127,6
1344.4000244140625,704.7999877929688,1723,1647612552,0,2168hd,127,7
1336.4000244140625,776.2999877929688,1718,1647613052,0,2168hd,127,8
1801.800048828125,1121.0999755859375,1759,1647613552,0,2168hd,127,9
1475,524,1698,1647614052,0,2168hd,127,10
1493.5999755859375,543,1660,1647614552,0,2168hd,127,11
1490.5,495.5,1717,1647615052,0,2168hd,127,12
1740.4000244140625,1327.5999755859375,374,1647615642,0,2168hd,127,13
1726.199951171875,836.7999877929688,1680,1647616052,0,2168hd,127,14
1402.9000244140625,875.2999877929688,1767,1647616552,0,2168hd,127,15
1602.300048828125,485.70001220703125,1657,1647617052,0,2168hd,127,16
2085.600098,537.7000122070312,1509,1647617552,0,2168hd,127,17
2079.899902,734.4000244140625,1537,1647618052,0,2168hd,127,18
2054.5,473.8999938964844,1481,1647618552,0,2168hd,127,19
1691.199951171875,830.2000122070312,1567,1647619052,0,2168hd,127,20
1677.199951171875,832.0999755859375,1655,1647619552,0,2168hd,127,21
1508.4000244140625,467.20001220703125,1773,1647620052,0,2168hd,127,22
1637.5,469,1733,1647620552,0,2168hd,127,23
64.19999694824219,510.1000061035156,1918,1647621052,0,2168hd,127,24
1534.0999755859375,637.7000122070312,1799,1647621552,0,2168hd,127,25
1442,596.7000122070312,1927,1647622052,0,2168hd,127,26
1486.699951171875,834.7999877929688,1833,1647622552,0,2168hd,127,27
1500.199951171875,790.9000244140625,1932,1647623052,0,2168hd,127,28
1441.199951171875,680.5,1915,1647623552,0,2168hd,127,29
1541.9000244140625,1318.699951171875,1179,1647624052,0,2168hd,127,30
1762.199951171875,1320.9000244140625,993,1647624626,0,2168hd,127,31
1241.800048828125,1015.7999877929688,2032,1647625052,0,2168hd,127,32
1561.699951171875,808.7999877929688,1988,1647625552,0,2168hd,127,33
1624.300048828125,677.2000122070312,2013,1647626052,0,2168hd,127,34
1217.800048828125,515,1880,1647626552,0,2168hd,127,35
1287.0999755859375,512.0999755859375,1951,1647627052,0,2168hd,127,36
1734.800048828125,1428.5999755859375,365,1647627560,0,2168hd,127,37
1515.199951171875,556,1953,1647628052,0,2168hd,127,38
1645.9000244140625,752.0999755859375,1502,1647628552,0,2168hd,127,39
1811,1366.699951171875,369,1647629070,0,2168hd,127,40
1794,1412.5,410,1647629560,0,2168hd,127,41
1683.300048828125,1058,923,1647630052,0,2168hd,127,42
1271.800048828125,783.7999877929688,1790,1647630552,0,2168hd,127,43
1231,832,1905,1647631052,0,2168hd,127,44
1143.5999755859375,886.5,2095,1647631552,0,2168hd,127,45
1206.0999755859375,857.0999755859375,2123,1647632052,0,2168hd,127,46
1704.199951171875,1428.5,363,1647632600,0,2168hd,127,47
1228.800048828125,562.9000244140625,2102,1647633052,0,2168hd,127,48
1227.199951171875,548,2006,1647633552,0,2168hd,127,49
1245.4000244140625,526.0999755859375,2006,1647634052,0,2168hd,127,50
1216.4000244140625,461.79998779296875,2026,1647634552,0,2168hd,127,51
1216.5999755859375,496.8999938964844,1960,1647635052,0,2168hd,127,52
1640.800048828125,1358.4000244140625,247,1647635620,0,2168hd,127,53
1246.9000244140625,510.5,1885,1647636052,0,2168hd,127,54
1274.5,526.2999877929688,1846,1647636552,0,2168hd,127,55
1336.4000244140625,560.2999877929688,1793,1647637052,0,2168hd,127,56
1287.5,434.8999938964844,1913,1647637552,0,2168hd,127,57
1284.800048828125,475.1000061035156,1832,1647638052,0,2168hd,127,58
1289.199951171875,375.5,1901,1647638552,0,2168hd,127,59
1347.800048828125,550.7999877929688,1754,1647639052,0,2168hd,127,60
1150.199951171875,681.4000244140625,1503,1650194090,0,2168hd,179,1
1203.199951171875,623.4000244140625,1574,1650194590,0,2168hd,179,2
1309.199951171875,539.2000122070312,1877,1650195090,0,2168hd,179,3
904.5999755859375,581.4000244140625,2127,1650195590,0,2168hd,179,4
1214.9000244140625,561.9000244140625,2299,1650196090,0,2168hd,179,5
1338.699951171875,887.4000244140625,2434,1650196590,0,2168hd,179,6
1595,830.2000122070312,2445,1650197090,0,2168hd,179,7
1807.800048828125,792.7999877929688,2447,1650197590,0,2168hd,179,8
409.8999938964844,268.70001220703125,2533,1650198090,0,2168hd,179,9
346.79998779296875,282,2403,1650198590,0,2168hd,179,10
1562.5999755859375,888.9000244140625,2304,1650199090,0,2168hd,179,11
1178.5,757.5,2325,1650199590,0,2168hd,179,12
944.5,651.4000244140625,2419,1650200090,0,2168hd,179,13
674.5,669,2479,1650200590,0,2168hd,179,14
1780.5,311.5,2216,1650201090,0,2168hd,179,15
2030.5999755859375,580.7000122070312,2203,1650201590,0,2168hd,179,16
2370.800048828125,604.5,2030,1650202090,0,2168hd,179,17
2114.699951171875,615.9000244140625,1994,1650202590,0,2168hd,179,18
1631.0999755859375,543.7999877929688,2200,1650203090,0,2168hd,179,19
1413.0999755859375,448,2258,1650203590,0,2168hd,179,20
1538.4000244140625,699.0999755859375,2085,1650204090,0,2168hd,179,21
1369.0999755859375,684.5999755859375,2180,1650204590,0,2168hd,179,22
1175,1208,1035,1650205090,0,2168hd,179,23
970,869.0999755859375,2326,1650205590,0,2168hd,179,24
806.0999755859375,471.20001220703125,2403,1650206090,0,2168hd,179,25
1149.0999755859375,452,2407,1650206590,0,2168hd,179,26
1160.5999755859375,360.70001220703125,2447,1650207090,0,2168hd,179,27
1152.5999755859375,309.3999938964844,2206,1650207590,0,2168hd,179,28
1137.5,316.5,2216,1650208090,0,2168hd,179,29
1304.800048828125,639,2202,1650208590,0,2168hd,179,30
1327.4000244140625,651.0999755859375,2175,1650209090,0,2168hd,179,31
643.5999755859375,541.2999877929688,2204,1650209590,0,2168hd,179,32
1025.9000244140625,897.7000122070312,2191,1650210090,0,2168hd,179,33
1047.699951171875,647.5,2462,1650210590,0,2168hd,179,34
1166.300048828125,564.4000244140625,2575,1650211090,0,2168hd,179,35
1214.300048828125,784.7999877929688,2719,1650211590,0,2168hd,179,36
1519.9000244140625,958.2000122070312,2618,1650212090,0,2168hd,179,37
1445.4000244140625,711.4000244140625,2596,1650212590,0,2168hd,179,38
1427.699951171875,690.0999755859375,2289,1650213090,0,2168hd,179,39
1261.300048828125,518.7999877929688,2183,1650213590,0,2168hd,179,40
922.5999755859375,675.2000122070312,2334,1650214090,0,2168hd,179,41
917.7000122070312,630,2449,1650214590,0,2168hd,179,42
918.9000244140625,524.7999877929688,2441,1650215090,0,2168hd,179,43
971.2000122070312,397.6000061035156,2467,1650215590,0,2168hd,179,44
940.9000244140625,448.6000061035156,2557,1650216090,0,2168hd,179,45
1347.800048828125,748.2000122070312,2564,1650216590,0,2168hd,179,46
1429,1388,1115,1650217134,0,2168hd,179,47
1446.4000244140625,433.8999938964844,2410,1650217590,0,2168hd,179,48
1468,529.5,2140,1650218090,0,2168hd,179,49
1245,1392.300048828125,999,1650218620,0,2168hd,179,50
1079,927.0999755859375,2413,1650219090,0,2168hd,179,51
1390.300048828125,349.20001220703125,2324,1650219590,0,2168hd,179,52
1305.5999755859375,259.1000061035156,2368,1650220090,0,2168hd,179,53
1193.4000244140625,248.6999969482422,2387,1650220590,0,2168hd,179,54
1007.9000244140625,368.6000061035156,2408,1650221090,0,2168hd,179,55
952.5,276.20001220703125,2343,1650221590,0,2168hd,179,56
693.2000122070312,421.5,2459,1650222090,0,2168hd,179,57
751.2000122070312,589.9000244140625,2381,1650222590,0,2168hd,179,58
1040.9000244140625,510.29998779296875,2454,1650223090,0,2168hd,179,59
583.7000122070312,846.7999877929688,2498,1650223590,0,2168hd,179,60
1268.0999755859375,942.5,557,618735053.5,0,2172lt,11,1
1468.9000244140625,941.2999877929688,642,618735553.5,0,2172lt,11,2
1100.5999755859375,810.7000122070312,736,618736054.5,0,2172lt,11,3
924.5999755859375,875.4000244140625,768,618736553.5,0,2172lt,11,4
671.0999755859375,1197.800048828125,811,618737053.5,0,2172lt,11,5
1015.5999755859375,684.5999755859375,785,618737553.5,0,2172lt,11,6
1349.9000244140625,1328.300048828125,335,618738059.5,0,2172lt,11,7
1124.9000244140625,442.79998779296875,725,618738553.5,0,2172lt,11,8
1288.5,805.4000244140625,795,618739053.5,0,2172lt,11,9
1513.5,431.1000061035156,772,618739553.5,0,2172lt,11,10
1612.300048828125,449.29998779296875,755,618740053.5,0,2172lt,11,11
1724.5999755859375,484.5,687,618740553.5,0,2172lt,11,12
1786.800048828125,415.6000061035156,701,618741053.5,0,2172lt,11,13
1249.4000244140625,584.9000244140625,705,618741554.5,0,2172lt,11,14
1200.9000244140625,204.89999389648438,710,618742053.5,0,2172lt,11,15
1282,1015.7999877929688,857,618742554.5,0,2172lt,11,16
946.4000244140625,1020,864,618743053.5,0,2172lt,11,17
956.2999877929688,1036.0999755859375,800,618743553.5,0,2172lt,11,18
497.1000061035156,703.5999755859375,826,618744054.5,0,2172lt,11,19
1435.5999755859375,595.0999755859375,742,618744554.5,0,2172lt,11,20
1256.800048828125,335.5,707,618745053.5,0,2172lt,11,21
1811.9000244140625,679.7999877929688,789,618745553.5,0,2172lt,11,22
1889,579,835,618746053.5,0,2172lt,11,23
1877.4000244140625,696.7999877929688,872,618746553.5,0,2172lt,11,24
1181.800048828125,742.5999755859375,946,618747053.5,0,2172lt,11,25
1312.199951171875,482.3999938964844,851,618747553.5,0,2172lt,11,26
1323.5999755859375,457.70001220703125,873,618748054.5,0,2172lt,11,27
1547.0999755859375,977.7000122070312,976,618748553.5,0,2172lt,11,28
1608.0999755859375,1033.699951171875,985,618749053.5,0,2172lt,11,29
1599.0999755859375,1047.800048828125,990,618749553.5,0,2172lt,11,30
1342.5,503.1000061035156,900,618750053.5,0,2172lt,11,31
1411.199951171875,527.5999755859375,912,618750554.5,0,2172lt,11,32
1295.9000244140625,367.79998779296875,800,618751053.5,0,2172lt,11,33
1587.699951171875,414.5,802,618751553.5,0,2172lt,11,34
1557.300048828125,445.6000061035156,846,618752053.5,0,2172lt,11,35
1219.699951171875,460,806,618752553.5,0,2172lt,11,36
1493.199951171875,1097.199951171875,844,618753053.5,0,2172lt,11,37
1770.699951171875,367.6000061035156,804,618753553.5,0,2172lt,11,38
905.9000244140625,378.3999938964844,794,618754053.5,0,2172lt,11,39
1728,861.5,807,618754555.5,0,2172lt,11,40
1894.300048828125,401.29998779296875,875,618755053.5,0,2172lt,11,41
1786.9000244140625,119.5999984741211,889,618755555.5,0,2172lt,11,42
1782.9000244140625,721.9000244140625,955,618756053.5,0,2172lt,11,43
1748.699951171875,869.7000122070312,1025,618756553.5,0,2172lt,11,44
1765.699951171875,846.2000122070312,995,618757053.5,0,2172lt,11,45
652.5999755859375,1038.9000244140625,984,618757553.5,0,2172lt,11,46
752.4000244140625,852.0999755859375,989,618758053.5,0,2172lt,11,47
1711.4000244140625,565.5999755859375,938,618758553.5,0,2172lt,11,48
1569.5999755859375,1410.699951171875,486,618759106.5,0,2172lt,11,49
1455.800048828125,676.2000122070312,1011,618759554.5,0,2172lt,11,50
1462.199951171875,680.2000122070312,989,618760053.5,0,2172lt,11,51
622.9000244140625,865.9000244140625,967,618760554.5,0,2172lt,11,52
1233.5,581.2999877929688,953,618761053.5,0,2172lt,11,53
